"Kommun","Huvudman","Kön","Behörighet","Antal"
"Sunne","Kommunal","Pojkar","Gymnasieobehöriga",56
"Surahammar","Samtliga","Pojkar","Gymnasiebehöriga",0
"Surahammar","Samtliga","Pojkar","Gymnasieobehöriga",53
"Surahammar","Kommunal","Pojkar","Gymnasiebehöriga",0
"Surahammar","Kommunal","Pojkar","Gymnasieobehöriga",53
"Svalöv","Samtliga","Pojkar","Gymnasiebehöriga",14
"Svalöv","Samtliga","Pojkar","Gymnasieobehöriga",69
"Svalöv","Kommunal","Pojkar","Gymnasiebehöriga",0
"Svalöv","Kommunal","Pojkar","Gymnasieobehöriga",68
"Svalöv","Enskild","Pojkar","Gymnasiebehöriga",0
"Svalöv","Enskild","Pojkar","Gymnasieobehöriga",15
"Svedala","Samtliga","Pojkar","Gymnasiebehöriga",14
"Svedala","Samtliga","Pojkar","Gymnasieobehöriga",137
"Svedala","Kommunal","Pojkar","Gymnasiebehöriga",14
"Svedala","Kommunal","Pojkar","Gymnasieobehöriga",137
"Svenljunga","Samtliga","Pojkar","Gymnasiebehöriga",17
"Svenljunga","Samtliga","Pojkar","Gymnasieobehöriga",41
"Svenljunga","Kommunal","Pojkar","Gymnasiebehöriga",17
"Svenljunga","Kommunal","Pojkar","Gymnasieobehöriga",41
"Säffle","Samtliga","Pojkar","Gymnasiebehöriga",11
"Säffle","Samtliga","Pojkar","Gymnasieobehöriga",67
"Säffle","Kommunal","Pojkar","Gymnasiebehöriga",11
"Säffle","Kommunal","Pojkar","Gymnasieobehöriga",67
"Säter","Samtliga","Pojkar","Gymnasiebehöriga",0
"Säter","Samtliga","Pojkar","Gymnasieobehöriga",49
"Säter","Kommunal","Pojkar","Gymnasiebehöriga",0
"Säter","Kommunal","Pojkar","Gymnasieobehöriga",49
"Sävsjö","Samtliga","Pojkar","Gymnasiebehöriga",22
"Sävsjö","Samtliga","Pojkar","Gymnasieobehöriga",54
"Sävsjö","Kommunal","Pojkar","Gymnasiebehöriga",22
"Sävsjö","Kommunal","Pojkar","Gymnasieobehöriga",49
"Sävsjö","Enskild","Pojkar","Gymnasiebehöriga",NA
"Sävsjö","Enskild","Pojkar","Gymnasieobehöriga",NA
"Söderhamn","Samtliga","Pojkar","Gymnasiebehöriga",22
"Söderhamn","Samtliga","Pojkar","Gymnasieobehöriga",114
"Söderhamn","Kommunal","Pojkar","Gymnasiebehöriga",21
"Söderhamn","Kommunal","Pojkar","Gymnasieobehöriga",110
"Söderhamn","Enskild","Pojkar","Gymnasiebehöriga",0
"Söderhamn","Enskild","Pojkar","Gymnasieobehöriga",0
"Söderköping","Samtliga","Pojkar","Gymnasiebehöriga",0
"Söderköping","Samtliga","Pojkar","Gymnasieobehöriga",80
"Söderköping","Kommunal","Pojkar","Gymnasiebehöriga",0
"Söderköping","Kommunal","Pojkar","Gymnasieobehöriga",78
"Söderköping","Enskild","Pojkar","Gymnasiebehöriga",NA
"Söderköping","Enskild","Pojkar","Gymnasieobehöriga",NA
"Södertälje","Samtliga","Pojkar","Gymnasiebehöriga",114
"Södertälje","Samtliga","Pojkar","Gymnasieobehöriga",502
"Södertälje","Kommunal","Pojkar","Gymnasiebehöriga",99
"Södertälje","Kommunal","Pojkar","Gymnasieobehöriga",402
"Södertälje","Enskild","Pojkar","Gymnasiebehöriga",15
"Södertälje","Enskild","Pojkar","Gymnasieobehöriga",100
"Sölvesborg","Samtliga","Pojkar","Gymnasiebehöriga",25
"Sölvesborg","Samtliga","Pojkar","Gymnasieobehöriga",79
"Sölvesborg","Kommunal","Pojkar","Gymnasiebehöriga",25
"Sölvesborg","Kommunal","Pojkar","Gymnasieobehöriga",79
"Tanum","Samtliga","Pojkar","Gymnasiebehöriga",13
"Tanum","Samtliga","Pojkar","Gymnasieobehöriga",44
"Tanum","Kommunal","Pojkar","Gymnasiebehöriga",13
"Tanum","Kommunal","Pojkar","Gymnasieobehöriga",44
"Tibro","Samtliga","Pojkar","Gymnasiebehöriga",10
"Tibro","Samtliga","Pojkar","Gymnasieobehöriga",45
"Tibro","Kommunal","Pojkar","Gymnasiebehöriga",10
"Tibro","Kommunal","Pojkar","Gymnasieobehöriga",45
"Tidaholm","Samtliga","Pojkar","Gymnasiebehöriga",16
"Tidaholm","Samtliga","Pojkar","Gymnasieobehöriga",60
"Tidaholm","Kommunal","Pojkar","Gymnasiebehöriga",16
"Tidaholm","Kommunal","Pojkar","Gymnasieobehöriga",60
"Tierp","Samtliga","Pojkar","Gymnasiebehöriga",19
"Tierp","Samtliga","Pojkar","Gymnasieobehöriga",83
"Tierp","Kommunal","Pojkar","Gymnasiebehöriga",19
"Tierp","Kommunal","Pojkar","Gymnasieobehöriga",83
"Timrå","Samtliga","Pojkar","Gymnasiebehöriga",20
"Timrå","Samtliga","Pojkar","Gymnasieobehöriga",66
"Timrå","Kommunal","Pojkar","Gymnasiebehöriga",20
"Timrå","Kommunal","Pojkar","Gymnasieobehöriga",66
"Tingsryd","Samtliga","Pojkar","Gymnasiebehöriga",12
"Tingsryd","Samtliga","Pojkar","Gymnasieobehöriga",57
"Tingsryd","Kommunal","Pojkar","Gymnasiebehöriga",10
"Tingsryd","Kommunal","Pojkar","Gymnasieobehöriga",40
"Tingsryd","Enskild","Pojkar","Gymnasiebehöriga",0
"Tingsryd","Enskild","Pojkar","Gymnasieobehöriga",19
"Tjörn","Samtliga","Pojkar","Gymnasiebehöriga",13
"Tjörn","Samtliga","Pojkar","Gymnasieobehöriga",68
"Tjörn","Kommunal","Pojkar","Gymnasiebehöriga",13
"Tjörn","Kommunal","Pojkar","Gymnasieobehöriga",68
"Tomelilla","Samtliga","Pojkar","Gymnasiebehöriga",22
"Tomelilla","Samtliga","Pojkar","Gymnasieobehöriga",32
"Tomelilla","Kommunal","Pojkar","Gymnasiebehöriga",22
"Tomelilla","Kommunal","Pojkar","Gymnasieobehöriga",32
"Torsby","Samtliga","Pojkar","Gymnasiebehöriga",0
"Torsby","Samtliga","Pojkar","Gymnasieobehöriga",56
"Torsby","Kommunal","Pojkar","Gymnasiebehöriga",0
"Torsby","Kommunal","Pojkar","Gymnasieobehöriga",56
"Torsås","Samtliga","Pojkar","Gymnasiebehöriga",11
"Torsås","Samtliga","Pojkar","Gymnasieobehöriga",32
"Torsås","Kommunal","Pojkar","Gymnasiebehöriga",11
"Torsås","Kommunal","Pojkar","Gymnasieobehöriga",32
"Tranemo","Samtliga","Pojkar","Gymnasiebehöriga",19
"Tranemo","Samtliga","Pojkar","Gymnasieobehöriga",50
"Tranemo","Kommunal","Pojkar","Gymnasiebehöriga",19
"Tranemo","Kommunal","Pojkar","Gymnasieobehöriga",50
"Tranås","Samtliga","Pojkar","Gymnasiebehöriga",17
"Tranås","Samtliga","Pojkar","Gymnasieobehöriga",89
"Tranås","Kommunal","Pojkar","Gymnasiebehöriga",17
"Tranås","Kommunal","Pojkar","Gymnasieobehöriga",89
"Trelleborg","Samtliga","Pojkar","Gymnasiebehöriga",37
"Trelleborg","Samtliga","Pojkar","Gymnasieobehöriga",212
"Trelleborg","Kommunal","Pojkar","Gymnasiebehöriga",36
"Trelleborg","Kommunal","Pojkar","Gymnasieobehöriga",188
"Trelleborg","Enskild","Pojkar","Gymnasiebehöriga",0
"Trelleborg","Enskild","Pojkar","Gymnasieobehöriga",25
"Trollhättan","Samtliga","Pojkar","Gymnasiebehöriga",58
"Trollhättan","Samtliga","Pojkar","Gymnasieobehöriga",287
"Trollhättan","Kommunal","Pojkar","Gymnasiebehöriga",52
"Trollhättan","Kommunal","Pojkar","Gymnasieobehöriga",247
"Trollhättan","Enskild","Pojkar","Gymnasiebehöriga",0
"Trollhättan","Enskild","Pojkar","Gymnasieobehöriga",46
"Trosa","Samtliga","Pojkar","Gymnasiebehöriga",10
"Trosa","Samtliga","Pojkar","Gymnasieobehöriga",69
"Trosa","Kommunal","Pojkar","Gymnasiebehöriga",10
"Trosa","Kommunal","Pojkar","Gymnasieobehöriga",69
"Tyresö","Samtliga","Pojkar","Gymnasiebehöriga",35
"Tyresö","Samtliga","Pojkar","Gymnasieobehöriga",301
"Tyresö","Kommunal","Pojkar","Gymnasiebehöriga",34
"Tyresö","Kommunal","Pojkar","Gymnasieobehöriga",221
"Tyresö","Enskild","Pojkar","Gymnasiebehöriga",0
"Tyresö","Enskild","Pojkar","Gymnasieobehöriga",81
"Täby","Samtliga","Pojkar","Gymnasiebehöriga",48
"Täby","Samtliga","Pojkar","Gymnasieobehöriga",653
"Täby","Kommunal","Pojkar","Gymnasiebehöriga",21
"Täby","Kommunal","Pojkar","Gymnasieobehöriga",266
"Täby","Enskild","Pojkar","Gymnasiebehöriga",27
"Täby","Enskild","Pojkar","Gymnasieobehöriga",387
"Töreboda","Samtliga","Pojkar","Gymnasiebehöriga",13
"Töreboda","Samtliga","Pojkar","Gymnasieobehöriga",36
"Töreboda","Kommunal","Pojkar","Gymnasiebehöriga",13
"Töreboda","Kommunal","Pojkar","Gymnasieobehöriga",36
"Uddevalla","Samtliga","Pojkar","Gymnasiebehöriga",52
"Uddevalla","Samtliga","Pojkar","Gymnasieobehöriga",262
"Uddevalla","Kommunal","Pojkar","Gymnasiebehöriga",44
"Uddevalla","Kommunal","Pojkar","Gymnasieobehöriga",219
"Uddevalla","Enskild","Pojkar","Gymnasiebehöriga",0
"Uddevalla","Enskild","Pojkar","Gymnasieobehöriga",51
"Ulricehamn","Samtliga","Pojkar","Gymnasiebehöriga",31
"Ulricehamn","Samtliga","Pojkar","Gymnasieobehöriga",102
"Ulricehamn","Kommunal","Pojkar","Gymnasiebehöriga",31
"Ulricehamn","Kommunal","Pojkar","Gymnasieobehöriga",102
"Umeå","Samtliga","Pojkar","Gymnasiebehöriga",78
"Umeå","Samtliga","Pojkar","Gymnasieobehöriga",589
"Umeå","Kommunal","Pojkar","Gymnasiebehöriga",73
"Umeå","Kommunal","Pojkar","Gymnasieobehöriga",456
"Umeå","Enskild","Pojkar","Gymnasiebehöriga",0
"Umeå","Enskild","Pojkar","Gymnasieobehöriga",138
"Upplands Väsby","Samtliga","Pojkar","Gymnasiebehöriga",40
"Upplands Väsby","Samtliga","Pojkar","Gymnasieobehöriga",213
"Upplands Väsby","Kommunal","Pojkar","Gymnasiebehöriga",28
"Upplands Väsby","Kommunal","Pojkar","Gymnasieobehöriga",89
"Upplands Väsby","Enskild","Pojkar","Gymnasiebehöriga",12
"Upplands Väsby","Enskild","Pojkar","Gymnasieobehöriga",124
"Upplands-Bro","Samtliga","Pojkar","Gymnasiebehöriga",26
"Upplands-Bro","Samtliga","Pojkar","Gymnasieobehöriga",139
"Upplands-Bro","Kommunal","Pojkar","Gymnasiebehöriga",22
"Upplands-Bro","Kommunal","Pojkar","Gymnasieobehöriga",125
"Upplands-Bro","Enskild","Pojkar","Gymnasiebehöriga",0
"Upplands-Bro","Enskild","Pojkar","Gymnasieobehöriga",0
"Uppsala","Samtliga","Pojkar","Gymnasiebehöriga",176
"Uppsala","Samtliga","Pojkar","Gymnasieobehöriga",1072
"Uppsala","Kommunal","Pojkar","Gymnasiebehöriga",146
"Uppsala","Kommunal","Pojkar","Gymnasieobehöriga",736
"Uppsala","Enskild","Pojkar","Gymnasiebehöriga",30
"Uppsala","Enskild","Pojkar","Gymnasieobehöriga",336
"Uppvidinge","Samtliga","Pojkar","Gymnasiebehöriga",26
"Uppvidinge","Samtliga","Pojkar","Gymnasieobehöriga",41
"Uppvidinge","Kommunal","Pojkar","Gymnasiebehöriga",26
"Uppvidinge","Kommunal","Pojkar","Gymnasieobehöriga",41
"Vadstena","Samtliga","Pojkar","Gymnasiebehöriga",0
"Vadstena","Samtliga","Pojkar","Gymnasieobehöriga",49
"Vadstena","Kommunal","Pojkar","Gymnasiebehöriga",0
"Vadstena","Kommunal","Pojkar","Gymnasieobehöriga",49
"Vaggeryd","Samtliga","Pojkar","Gymnasiebehöriga",20
"Vaggeryd","Samtliga","Pojkar","Gymnasieobehöriga",63
"Vaggeryd","Kommunal","Pojkar","Gymnasiebehöriga",20
"Vaggeryd","Kommunal","Pojkar","Gymnasieobehöriga",63
"Valdemarsvik","Samtliga","Pojkar","Gymnasiebehöriga",0
"Valdemarsvik","Samtliga","Pojkar","Gymnasieobehöriga",32
"Valdemarsvik","Kommunal","Pojkar","Gymnasiebehöriga",0
"Valdemarsvik","Kommunal","Pojkar","Gymnasieobehöriga",32
"Vallentuna","Samtliga","Pojkar","Gymnasiebehöriga",17
"Vallentuna","Samtliga","Pojkar","Gymnasieobehöriga",176
"Vallentuna","Kommunal","Pojkar","Gymnasiebehöriga",14
"Vallentuna","Kommunal","Pojkar","Gymnasieobehöriga",129
"Vallentuna","Enskild","Pojkar","Gymnasiebehöriga",0
"Vallentuna","Enskild","Pojkar","Gymnasieobehöriga",50
"Vansbro","Samtliga","Pojkar","Gymnasiebehöriga",12
"Vansbro","Samtliga","Pojkar","Gymnasieobehöriga",23
"Vansbro","Kommunal","Pojkar","Gymnasiebehöriga",12
"Vansbro","Kommunal","Pojkar","Gymnasieobehöriga",23
"Vara","Samtliga","Pojkar","Gymnasiebehöriga",19
"Vara","Samtliga","Pojkar","Gymnasieobehöriga",81
"Vara","Kommunal","Pojkar","Gymnasiebehöriga",19
"Vara","Kommunal","Pojkar","Gymnasieobehöriga",81
"Varberg","Samtliga","Pojkar","Gymnasiebehöriga",46
"Varberg","Samtliga","Pojkar","Gymnasieobehöriga",330
"Varberg","Kommunal","Pojkar","Gymnasiebehöriga",44
"Varberg","Kommunal","Pojkar","Gymnasieobehöriga",310
"Varberg","Enskild","Pojkar","Gymnasiebehöriga",0
"Varberg","Enskild","Pojkar","Gymnasieobehöriga",22
"Vaxholm","Samtliga","Pojkar","Gymnasiebehöriga",0
"Vaxholm","Samtliga","Pojkar","Gymnasieobehöriga",71
"Vaxholm","Kommunal","Pojkar","Gymnasiebehöriga",0
"Vaxholm","Kommunal","Pojkar","Gymnasieobehöriga",71
"Vellinge","Samtliga","Pojkar","Gymnasiebehöriga",15
"Vellinge","Samtliga","Pojkar","Gymnasieobehöriga",242
"Vellinge","Kommunal","Pojkar","Gymnasiebehöriga",13
"Vellinge","Kommunal","Pojkar","Gymnasieobehöriga",171
"Vellinge","Enskild","Pojkar","Gymnasiebehöriga",0
"Vellinge","Enskild","Pojkar","Gymnasieobehöriga",73
"Vetlanda","Samtliga","Pojkar","Gymnasiebehöriga",41
"Vetlanda","Samtliga","Pojkar","Gymnasieobehöriga",117
"Vetlanda","Kommunal","Pojkar","Gymnasiebehöriga",38
"Vetlanda","Kommunal","Pojkar","Gymnasieobehöriga",114
"Vetlanda","Enskild","Pojkar","Gymnasiebehöriga",0
"Vetlanda","Enskild","Pojkar","Gymnasieobehöriga",0
"Vilhelmina","Samtliga","Pojkar","Gymnasiebehöriga",0
"Vilhelmina","Samtliga","Pojkar","Gymnasieobehöriga",41
"Vilhelmina","Kommunal","Pojkar","Gymnasiebehöriga",0
"Vilhelmina","Kommunal","Pojkar","Gymnasieobehöriga",39
"Vilhelmina","Enskild","Pojkar","Gymnasiebehöriga",NA
"Vilhelmina","Enskild","Pojkar","Gymnasieobehöriga",NA
"Vimmerby","Samtliga","Pojkar","Gymnasiebehöriga",16
"Vimmerby","Samtliga","Pojkar","Gymnasieobehöriga",70
"Vimmerby","Kommunal","Pojkar","Gymnasiebehöriga",16
"Vimmerby","Kommunal","Pojkar","Gymnasieobehöriga",70
"Vindeln","Samtliga","Pojkar","Gymnasiebehöriga",0
"Vindeln","Samtliga","Pojkar","Gymnasieobehöriga",31
"Vindeln","Kommunal","Pojkar","Gymnasiebehöriga",0
"Vindeln","Kommunal","Pojkar","Gymnasieobehöriga",31
"Vingåker","Samtliga","Pojkar","Gymnasiebehöriga",21
"Vingåker","Samtliga","Pojkar","Gymnasieobehöriga",35
"Vingåker","Kommunal","Pojkar","Gymnasiebehöriga",21
"Vingåker","Kommunal","Pojkar","Gymnasieobehöriga",35
"Vårgårda","Samtliga","Pojkar","Gymnasiebehöriga",11
"Vårgårda","Samtliga","Pojkar","Gymnasieobehöriga",45
"Vårgårda","Kommunal","Pojkar","Gymnasiebehöriga",11
"Vårgårda","Kommunal","Pojkar","Gymnasieobehöriga",45
"Vänersborg","Samtliga","Pojkar","Gymnasiebehöriga",57
"Vänersborg","Samtliga","Pojkar","Gymnasieobehöriga",196
"Vänersborg","Kommunal","Pojkar","Gymnasiebehöriga",56
"Vänersborg","Kommunal","Pojkar","Gymnasieobehöriga",156
"Vänersborg","Enskild","Pojkar","Gymnasiebehöriga",0
"Vänersborg","Enskild","Pojkar","Gymnasieobehöriga",41
"Vännäs","Samtliga","Pojkar","Gymnasiebehöriga",14
"Vännäs","Samtliga","Pojkar","Gymnasieobehöriga",37
"Vännäs","Kommunal","Pojkar","Gymnasiebehöriga",14
"Vännäs","Kommunal","Pojkar","Gymnasieobehöriga",37
"Värmdö","Samtliga","Pojkar","Gymnasiebehöriga",22
"Värmdö","Samtliga","Pojkar","Gymnasieobehöriga",237
"Värmdö","Kommunal","Pojkar","Gymnasiebehöriga",22
"Värmdö","Kommunal","Pojkar","Gymnasieobehöriga",220
"Värmdö","Enskild","Pojkar","Gymnasiebehöriga",NA
"Värmdö","Enskild","Pojkar","Gymnasieobehöriga",NA
"Värnamo","Samtliga","Pojkar","Gymnasiebehöriga",45
"Värnamo","Samtliga","Pojkar","Gymnasieobehöriga",175
"Värnamo","Kommunal","Pojkar","Gymnasiebehöriga",45
"Värnamo","Kommunal","Pojkar","Gymnasieobehöriga",175
"Västervik","Samtliga","Pojkar","Gymnasiebehöriga",20
"Västervik","Samtliga","Pojkar","Gymnasieobehöriga",170
"Västervik","Kommunal","Pojkar","Gymnasiebehöriga",17
"Västervik","Kommunal","Pojkar","Gymnasieobehöriga",147
"Västervik","Enskild","Pojkar","Gymnasiebehöriga",0
"Västervik","Enskild","Pojkar","Gymnasieobehöriga",26
"Västerås","Samtliga","Pojkar","Gymnasiebehöriga",145
"Västerås","Samtliga","Pojkar","Gymnasieobehöriga",745
"Västerås","Kommunal","Pojkar","Gymnasiebehöriga",121
"Västerås","Kommunal","Pojkar","Gymnasieobehöriga",495
"Västerås","Enskild","Pojkar","Gymnasiebehöriga",24
"Västerås","Enskild","Pojkar","Gymnasieobehöriga",250
"Växjö","Samtliga","Pojkar","Gymnasiebehöriga",112
"Växjö","Samtliga","Pojkar","Gymnasieobehöriga",439
"Växjö","Kommunal","Pojkar","Gymnasiebehöriga",104
"Växjö","Kommunal","Pojkar","Gymnasieobehöriga",341
"Växjö","Enskild","Pojkar","Gymnasiebehöriga",0
"Växjö","Enskild","Pojkar","Gymnasieobehöriga",106
"Ydre","Samtliga","Pojkar","Gymnasiebehöriga",0
"Ydre","Samtliga","Pojkar","Gymnasieobehöriga",18
"Ydre","Kommunal","Pojkar","Gymnasiebehöriga",0
"Ydre","Kommunal","Pojkar","Gymnasieobehöriga",18
"Ystad","Samtliga","Pojkar","Gymnasiebehöriga",26
"Ystad","Samtliga","Pojkar","Gymnasieobehöriga",166
"Ystad","Kommunal","Pojkar","Gymnasiebehöriga",23
"Ystad","Kommunal","Pojkar","Gymnasieobehöriga",131
"Ystad","Enskild","Pojkar","Gymnasiebehöriga",0
"Ystad","Enskild","Pojkar","Gymnasieobehöriga",38
"Åmål","Samtliga","Pojkar","Gymnasiebehöriga",12
"Åmål","Samtliga","Pojkar","Gymnasieobehöriga",56
"Åmål","Kommunal","Pojkar","Gymnasiebehöriga",12
"Åmål","Kommunal","Pojkar","Gymnasieobehöriga",56
"Ånge","Samtliga","Pojkar","Gymnasiebehöriga",12
"Ånge","Samtliga","Pojkar","Gymnasieobehöriga",36
"Ånge","Kommunal","Pojkar","Gymnasiebehöriga",10
"Ånge","Kommunal","Pojkar","Gymnasieobehöriga",30
"Ånge","Enskild","Pojkar","Gymnasiebehöriga",0
"Ånge","Enskild","Pojkar","Gymnasieobehöriga",0
"Åre","Samtliga","Pojkar","Gymnasiebehöriga",17
"Åre","Samtliga","Pojkar","Gymnasieobehöriga",58
"Åre","Kommunal","Pojkar","Gymnasiebehöriga",17
"Åre","Kommunal","Pojkar","Gymnasieobehöriga",58
"Årjäng","Samtliga","Pojkar","Gymnasiebehöriga",10
"Årjäng","Samtliga","Pojkar","Gymnasieobehöriga",50
"Årjäng","Kommunal","Pojkar","Gymnasiebehöriga",10
"Årjäng","Kommunal","Pojkar","Gymnasieobehöriga",50
"Åsele","Samtliga","Pojkar","Gymnasiebehöriga",0
"Åsele","Samtliga","Pojkar","Gymnasieobehöriga",18
"Åsele","Kommunal","Pojkar","Gymnasiebehöriga",0
"Åsele","Kommunal","Pojkar","Gymnasieobehöriga",18
"Åstorp","Samtliga","Pojkar","Gymnasiebehöriga",22
"Åstorp","Samtliga","Pojkar","Gymnasieobehöriga",81
"Åstorp","Kommunal","Pojkar","Gymnasiebehöriga",22
"Åstorp","Kommunal","Pojkar","Gymnasieobehöriga",81
"Åtvidaberg","Samtliga","Pojkar","Gymnasiebehöriga",11
"Åtvidaberg","Samtliga","Pojkar","Gymnasieobehöriga",43
"Åtvidaberg","Kommunal","Pojkar","Gymnasiebehöriga",11
"Åtvidaberg","Kommunal","Pojkar","Gymnasieobehöriga",43
"Älmhult","Samtliga","Pojkar","Gymnasiebehöriga",31
"Älmhult","Samtliga","Pojkar","Gymnasieobehöriga",74
"Älmhult","Kommunal","Pojkar","Gymnasiebehöriga",23
"Älmhult","Kommunal","Pojkar","Gymnasieobehöriga",56
"Älmhult","Enskild","Pojkar","Gymnasiebehöriga",0
"Älmhult","Enskild","Pojkar","Gymnasieobehöriga",26
"Älvdalen","Samtliga","Pojkar","Gymnasiebehöriga",0
"Älvdalen","Samtliga","Pojkar","Gymnasieobehöriga",41
"Älvdalen","Kommunal","Pojkar","Gymnasiebehöriga",0
"Älvdalen","Kommunal","Pojkar","Gymnasieobehöriga",41
"Älvkarleby","Samtliga","Pojkar","Gymnasiebehöriga",13
"Älvkarleby","Samtliga","Pojkar","Gymnasieobehöriga",43
"Älvkarleby","Kommunal","Pojkar","Gymnasiebehöriga",10
"Älvkarleby","Kommunal","Pojkar","Gymnasieobehöriga",32
"Älvkarleby","Enskild","Pojkar","Gymnasiebehöriga",0
"Älvkarleby","Enskild","Pojkar","Gymnasieobehöriga",14
"Älvsbyn","Samtliga","Pojkar","Gymnasiebehöriga",0
"Älvsbyn","Samtliga","Pojkar","Gymnasieobehöriga",63
"Älvsbyn","Kommunal","Pojkar","Gymnasiebehöriga",0
"Älvsbyn","Kommunal","Pojkar","Gymnasieobehöriga",63
"Ängelholm","Samtliga","Pojkar","Gymnasiebehöriga",58
"Ängelholm","Samtliga","Pojkar","Gymnasieobehöriga",203
"Ängelholm","Kommunal","Pojkar","Gymnasiebehöriga",58
"Ängelholm","Kommunal","Pojkar","Gymnasieobehöriga",203
"Öckerö","Samtliga","Pojkar","Gymnasiebehöriga",0
"Öckerö","Samtliga","Pojkar","Gymnasieobehöriga",74
"Öckerö","Kommunal","Pojkar","Gymnasiebehöriga",0
"Öckerö","Kommunal","Pojkar","Gymnasieobehöriga",74
"Ödeshög","Samtliga","Pojkar","Gymnasiebehöriga",0
"Ödeshög","Samtliga","Pojkar","Gymnasieobehöriga",28
"Ödeshög","Kommunal","Pojkar","Gymnasiebehöriga",0
"Ödeshög","Kommunal","Pojkar","Gymnasieobehöriga",28
"Örebro","Samtliga","Pojkar","Gymnasiebehöriga",166
"Örebro","Samtliga","Pojkar","Gymnasieobehöriga",687
"Örebro","Kommunal","Pojkar","Gymnasiebehöriga",149
"Örebro","Kommunal","Pojkar","Gymnasieobehöriga",499
"Örebro","Enskild","Pojkar","Gymnasiebehöriga",17
"Örebro","Enskild","Pojkar","Gymnasieobehöriga",188
"Örkelljunga","Samtliga","Pojkar","Gymnasiebehöriga",21
"Örkelljunga","Samtliga","Pojkar","Gymnasieobehöriga",44
"Örkelljunga","Kommunal","Pojkar","Gymnasiebehöriga",18
"Örkelljunga","Kommunal","Pojkar","Gymnasieobehöriga",41
"Örkelljunga","Enskild","Pojkar","Gymnasiebehöriga",0
"Örkelljunga","Enskild","Pojkar","Gymnasieobehöriga",0
"Örnsköldsvik","Samtliga","Pojkar","Gymnasiebehöriga",56
"Örnsköldsvik","Samtliga","Pojkar","Gymnasieobehöriga",233
"Örnsköldsvik","Kommunal","Pojkar","Gymnasiebehöriga",52
"Örnsköldsvik","Kommunal","Pojkar","Gymnasieobehöriga",229
"Örnsköldsvik","Enskild","Pojkar","Gymnasiebehöriga",0
"Örnsköldsvik","Enskild","Pojkar","Gymnasieobehöriga",0
"Östersund","Samtliga","Pojkar","Gymnasiebehöriga",46
"Östersund","Samtliga","Pojkar","Gymnasieobehöriga",295
"Östersund","Kommunal","Pojkar","Gymnasiebehöriga",42
"Östersund","Kommunal","Pojkar","Gymnasieobehöriga",241
"Östersund","Enskild","Pojkar","Gymnasiebehöriga",0
"Östersund","Enskild","Pojkar","Gymnasieobehöriga",58
"Österåker","Samtliga","Pojkar","Gymnasiebehöriga",24
"Österåker","Samtliga","Pojkar","Gymnasieobehöriga",247
"Österåker","Kommunal","Pojkar","Gymnasiebehöriga",20
"Österåker","Kommunal","Pojkar","Gymnasieobehöriga",179
"Österåker","Enskild","Pojkar","Gymnasiebehöriga",0
"Österåker","Enskild","Pojkar","Gymnasieobehöriga",72
"Östhammar","Samtliga","Pojkar","Gymnasiebehöriga",22
"Östhammar","Samtliga","Pojkar","Gymnasieobehöriga",94
"Östhammar","Kommunal","Pojkar","Gymnasiebehöriga",22
"Östhammar","Kommunal","Pojkar","Gymnasieobehöriga",94
"Östra Göinge","Samtliga","Pojkar","Gymnasiebehöriga",20
"Östra Göinge","Samtliga","Pojkar","Gymnasieobehöriga",76
"Östra Göinge","Kommunal","Pojkar","Gymnasiebehöriga",17
"Östra Göinge","Kommunal","Pojkar","Gymnasieobehöriga",72
"Östra Göinge","Enskild","Pojkar","Gymnasiebehöriga",0
"Östra Göinge","Enskild","Pojkar","Gymnasieobehöriga",0
"Överkalix","Samtliga","Pojkar","Gymnasiebehöriga",0
"Överkalix","Samtliga","Pojkar","Gymnasieobehöriga",18
"Överkalix","Kommunal","Pojkar","Gymnasiebehöriga",0
"Överkalix","Kommunal","Pojkar","Gymnasieobehöriga",16
"Överkalix","Enskild","Pojkar","Gymnasiebehöriga",NA
